imdbId,Title,Genre
55774,Barabbas (1961),Biography
55774,Barabbas (1961),Drama
32520,The Ghost Breakers (1940),Comedy
32520,The Ghost Breakers (1940),Horror
32520,The Ghost Breakers (1940),Mystery
125209,I Think I Do (1997),Comedy
125209,I Think I Do (1997),Romance
40679,The Paleface (1948),Comedy
40679,The Paleface (1948),Western
35262,Road to Morocco (1942),Adventure
35262,Road to Morocco (1942),Comedy
35262,Road to Morocco (1942),Family
32993,Road to Singapore (1940),Comedy
32993,Road to Singapore (1940),Musical
32993,Road to Singapore (1940),Romance
38032,Road to Utopia (1945),Adventure
38032,Road to Utopia (1945),Comedy
38032,Road to Utopia (1945),Family
34116,Road to Zanzibar (1941),Adventure
34116,Road to Zanzibar (1941),Comedy
34116,Road to Zanzibar (1941),Musical
105459,Split Second (1992),Action
105459,Split Second (1992),Crime
105459,Split Second (1992),Horror
97106,A Tale of Springtime (1990),Comedy
97106,A Tale of Springtime (1990),Drama
97106,A Tale of Springtime (1990),Romance
83169,Taps (1981),Drama
81420,Return of the Secaucus Seven (1979),Drama
81441,Rude Boy (1980),Drama
81441,Rude Boy (1980),Music
81445,Running Scared (1980),Action
81445,Running Scared (1980),Adventure
81445,Running Scared (1980),Drama
81480,Seems Like Old Times (1980),Comedy
81480,Seems Like Old Times (1980),Romance
81485,Serial (1980),Comedy
81499,Shi di chu ma (1980),Action
81499,Shi di chu ma (1980),Adventure
81499,Shi di chu ma (1980),Comedy
81506,Shogun Assassin (1980),Action
81506,Shogun Assassin (1980),Adventure
81518,Simon (1980),Comedy
81518,Simon (1980),Sci-Fi
81529,Smokey and the Bandit II (1980),Action
81529,Smokey and the Bandit II (1980),Comedy
76729,Smokey and the Bandit (1977),Action
76729,Smokey and the Bandit (1977),Comedy
86325,Smokey and the Bandit Part 3 (1983),Comedy
86325,Smokey and the Bandit Part 3 (1983),Crime
81547,Spetters (1980),Drama
81547,Spetters (1980),Romance
81547,Spetters (1980),Sport
81562,Stir Crazy (1980),Comedy
81562,Stir Crazy (1980),Crime
81590,Sí_llskapsresan eller Finns det svenskt kaffe pí« grisfesten (1980),Comedy
81609,Assassination Attempt (1981),Action
81609,Assassination Attempt (1981),Drama
81609,Assassination Attempt (1981),Crime
81614,Tendres cousines (1980),Drama
81614,Tendres cousines (1980),Romance
187738,Blade II (2002),Action
187738,Blade II (2002),Horror
187738,Blade II (2002),Sci-Fi
279781,Sorority Boys (2002),Comedy
286162,Stolen Summer (2002),Drama
123114,In the Winter Dark (1998),Drama
123114,In the Winter Dark (1998),Horror
123114,In the Winter Dark (1998),Mystery
262432,George Washington (2000),Drama
54988,Homicidal (1961),Horror
54988,Homicidal (1961),Mystery
54988,Homicidal (1961),Thriller
192745,Life is to Whistle (1998),Drama
67345,The Light at the Edge of the World (1971),Adventure
67345,The Light at the Edge of the World (1971),Drama
67345,The Light at the Edge of the World (1971),Fantasy
55200,Mr. Sardonicus (1961),Drama
55200,Mr. Sardonicus (1961),Horror
55200,Mr. Sardonicus (1961),Mystery
58620,Strait-Jacket (1964),Drama
58620,Strait-Jacket (1964),Horror
58620,Strait-Jacket (1964),Thriller
250305,Clockstoppers (2002),Action
250305,Clockstoppers (2002),Adventure
250305,Clockstoppers (2002),Comedy
266452,Death to Smoochy (2002),Comedy
266452,Death to Smoochy (2002),Crime
266452,Death to Smoochy (2002),Drama
258000,Panic Room (2002),Crime
258000,Panic Room (2002),Drama
258000,Panic Room (2002),Thriller
265662,The Rookie (2002),Drama
265662,The Rookie (2002),Family
265662,The Rookie (2002),Sport
248190,No Such Thing (2001),Comedy
248190,No Such Thing (2001),Drama
248190,No Such Thing (2001),Fantasy
254686,The Piano Teacher (2001),Drama
254686,The Piano Teacher (2001),Music
254686,The Piano Teacher (2001),Romance
250282,Teddy Bears' Picnic (2002),Comedy
273048,30 Years to Life (2001),Comedy
273048,30 Years to Life (2001),Drama
273048,30 Years to Life (2001),Romance
279065,Time Out (2001),Drama
188128,Very Annie Mary (2001),Comedy
188128,Very Annie Mary (2001),Musical
109217,Bar Girls (1994),Drama
68309,Boxcar Bertha (1972),Crime
68309,Boxcar Bertha (1972),Drama
68309,Boxcar Bertha (1972),Romance
87100,Crimes of Passion (1984),Drama
87100,Crimes of Passion (1984),Romance
87100,Crimes of Passion (1984),Thriller
87222,The Evil That Men Do (1984),Action
87222,The Evil That Men Do (1984),Drama
87222,The Evil That Men Do (1984),Thriller
89167,Fraternity Vacation (1985),Comedy
102103,Impromptu (1991),Biography
102103,Impromptu (1991),Comedy
102103,Impromptu (1991),Music
102829,Salmonberries (1991),Drama
96466,The Wrong Guys (1988),Comedy
257756,High Crimes (2002),Crime
257756,High Crimes (2002),Drama
257756,High Crimes (2002),Mystery
283111,Van Wilder (2002),Comedy
283111,Van Wilder (2002),Romance
245407,Crush (2001),Comedy
245407,Crush (2001),Romance
245407,Crush (2001),Drama
246134,Lucky Break (2001),Comedy
246134,Lucky Break (2001),Crime
246134,Lucky Break (2001),Romance
216689,Les destiní©es (2000),Drama
216689,Les destiní©es (2000),Romance
98994,"After Dark, My Sweet (1990)",Crime
98994,"After Dark, My Sweet (1990)",Drama
98994,"After Dark, My Sweet (1990)",Mystery
83590,The Atomic Cafe (1982),Documentary
83590,The Atomic Cafe (1982),History
39204,Body and Soul (1947),Drama
39204,Body and Soul (1947),Film-Noir
39204,Body and Soul (1947),Sport
58100,First Men in the Moon (1964),Adventure
58100,First Men in the Moon (1964),Sci-Fi
42876,RashíÇmon (1950),Crime
42876,RashíÇmon (1950),Drama
42876,RashíÇmon (1950),Mystery
76723,Slap Shot (1977),Comedy
76723,Slap Shot (1977),Drama
76723,Slap Shot (1977),Sport
264472,Changing Lanes (2002),Drama
264472,Changing Lanes (2002),Thriller
264616,Frailty (2001),Crime
264616,Frailty (2001),Drama
264616,Frailty (2001),Thriller
191074,New Best Friend (2002),Drama
191074,New Best Friend (2002),Mystery
191074,New Best Friend (2002),Thriller
253867,The Sweetest Thing (2002),Comedy
253867,The Sweetest Thing (2002),Romance
266391,The Cat's Meow (2001),Drama
266391,The Cat's Meow (2001),Romance
219822,Human Nature (2001),Comedy
219822,Human Nature (2001),Drama
259446,My Big Fat Greek Wedding (2002),Comedy
259446,My Big Fat Greek Wedding (2002),Drama
259446,My Big Fat Greek Wedding (2002),Romance
50086,3:10 to Yuma (1957),Drama
50086,3:10 to Yuma (1957),Thriller
50086,3:10 to Yuma (1957),Western
72705,Bite the Bullet (1975),Action
72705,Bite the Bullet (1975),Adventure
72705,Bite the Bullet (1975),Western
72737,Breakout (1975),Action
72737,Breakout (1975),Adventure
72737,Breakout (1975),Drama
99892,Joe Versus the Volcano (1990),Comedy
99892,Joe Versus the Volcano (1990),Romance
38890,Roma cittíæ aperta (1945),Drama
38890,Roma cittíæ aperta (1945),Thriller
38890,Roma cittíæ aperta (1945),War
95989,Return of the Killer Tomatoes! (1988),Comedy
95989,Return of the Killer Tomatoes! (1988),Horror
95989,Return of the Killer Tomatoes! (1988),Sci-Fi
93854,Return to Horror High (1987),Comedy
93854,Return to Horror High (1987),Horror
103035,Taking Care of Business (1990),Comedy
94137,3 Men and a Baby (1987),Comedy
94137,3 Men and a Baby (1987),Drama
94137,3 Men and a Baby (1987),Family
98966,3 Men and a Little Lady (1990),Comedy
98966,3 Men and a Little Lady (1990),Drama
98966,3 Men and a Little Lady (1990),Family
90196,Transylvania 6-5000 (1985),Comedy
90196,Transylvania 6-5000 (1985),Fantasy
90196,Transylvania 6-5000 (1985),Horror
81738,The Watcher in the Woods (1980),Family
81738,The Watcher in the Woods (1980),Horror
81738,The Watcher in the Woods (1980),Mystery
264935,Murder by Numbers (2002),Crime
264935,Murder by Numbers (2002),Mystery
264935,Murder by Numbers (2002),Thriller
277296,The Scorpion King (2002),Action
277296,The Scorpion King (2002),Adventure
277296,The Scorpion King (2002),Fantasy
291003,Abril Despedaí_ado (2001),Drama
226935,Chelsea Walls (2001),Drama
157583,Enigma (2001),Drama
157583,Enigma (2001),Mystery
157583,Enigma (2001),Romance
239507,Les filles ne savent pas nager (2000),Comedy
239507,Les filles ne savent pas nager (2000),Drama
271582,Joshua (2002),Drama
247586,Nine Queens (2000),Crime
247586,Nine Queens (2000),Drama
247586,Nine Queens (2000),Thriller
160905,Spooky House (2002),Comedy
160905,Spooky House (2002),Family
253840,The Triumph of Love (2001),Comedy
253840,The Triumph of Love (2001),Romance
262911,World Traveler (2001),Drama
211443,Jason X (2001),Action
211443,Jason X (2001),Horror
211443,Jason X (2001),Sci-Fi
282687,Life or Something Like It (2002),Comedy
282687,Life or Something Like It (2002),Romance
275309,Dogtown and Z-Boys (2001),Documentary
275309,Dogtown and Z-Boys (2001),Sport
281865,"Frank McKlusky, C.I. (2002)",Comedy
181912,íloge de l'amour (2001),Drama
287645,Rain (2001),Drama
287645,Rain (2001),Romance
235737,The Salton Sea (2002),Crime
235737,The Salton Sea (2002),Drama
235737,The Salton Sea (2002),Mystery
274868,Some Body (2001),Drama
120467,Vulgar (2000),Crime
120467,Vulgar (2000),Drama
120467,Vulgar (2000),Thriller
88758,The Aviator (1985),Adventure
88758,The Aviator (1985),Drama
47892,Bob le Flambeur (1956),Crime
47892,Bob le Flambeur (1956),Drama
47892,Bob le Flambeur (1956),Thriller
99204,Cadillac Man (1990),Comedy
99204,Cadillac Man (1990),Crime
88931,The Coca-Cola Kid (1985),Comedy
88931,The Coca-Cola Kid (1985),Drama
79013,Cuba (1979),Adventure
79013,Cuba (1979),Romance
79013,Cuba (1979),Thriller
101701,Delirious (1991),Comedy
101701,Delirious (1991),Fantasy
95186,Full Moon in Blue Water (1988),Comedy
95186,Full Moon in Blue Water (1988),Drama
95186,Full Moon in Blue Water (1988),Romance
104466,Husbands and Wives (1992),Comedy
104466,Husbands and Wives (1992),Drama
104466,Husbands and Wives (1992),Romance
65916,Joe (1970),Drama
65916,Joe (1970),Thriller
71746,Lenny (1974),Biography
71746,Lenny (1974),Drama
91647,Nomads (1986),Horror
91647,Nomads (1986),Mystery
91647,Nomads (1986),Thriller
108311,The Temp (1993),Drama
108311,The Temp (1993),Thriller
88256,Thief of Hearts (1984),Drama
88256,Thief of Hearts (1984),Thriller
88256,Thief of Hearts (1984),Crime
98513,Triumph of the Spirit (1989),Biography
98513,Triumph of the Spirit (1989),Drama
98513,Triumph of the Spirit (1989),History
100934,Wild Orchid (1989),Drama
100934,Wild Orchid (1989),Romance
231448,Deuces Wild (2002),Action
231448,Deuces Wild (2002),Crime
231448,Deuces Wild (2002),Drama
278823,Hollywood Ending (2002),Comedy
278823,Hollywood Ending (2002),Romance
145487,Spider-Man (2002),Action
145487,Spider-Man (2002),Adventure
282771,The Mystic Masseur (2001),Comedy
282771,The Mystic Masseur (2001),Drama
289054,Akai hashi no shita no nurui mizu (2001),Comedy
289054,Akai hashi no shita no nurui mizu (2001),Drama
289054,Akai hashi no shita no nurui mizu (2001),Fantasy
77234,The Big Sleep (1978),Crime
77234,The Big Sleep (1978),Drama
77234,The Big Sleep (1978),Mystery
68326,Butterflies Are Free (1972),Comedy
68326,Butterflies Are Free (1972),Drama
68326,Butterflies Are Free (1972),Music
64117,Cactus Flower (1969),Comedy
64117,Cactus Flower (1969),Romance
74292,The Cassandra Crossing (1976),Drama
74292,The Cassandra Crossing (1976),Thriller
73043,The Giant Spider Invasion (1975),Horror
73043,The Giant Spider Invasion (1975),Sci-Fi
110157,Iron Will (1994),Adventure
110157,Iron Will (1994),Family
100196,Mountains of the Moon (1990),Adventure
100196,Mountains of the Moon (1990),Drama
100196,Mountains of the Moon (1990),History
102753,Rambling Rose (1991),Drama
86397,The Survivors (1983),Comedy
86397,The Survivors (1983),Crime
86397,The Survivors (1983),Drama
103247,White Fang (1991),Adventure
103247,White Fang (1991),Drama
111701,White Fang 2: Myth of the White Wolf (1994),Adventure
111701,White Fang 2: Myth of the White Wolf (1994),Family
241760,The New Guy (2002),Comedy
250797,Unfaithful (2002),Drama
250797,Unfaithful (2002),Thriller
239234,The Lady and the Duke (2001),Drama
239234,The Lady and the Duke (2001),History
239234,The Lady and the Duke (2001),Romance
103253,Whore (1991),Drama
91578,My Beautiful Laundrette (1985),Comedy
91578,My Beautiful Laundrette (1985),Drama
91578,My Beautiful Laundrette (1985),Romance
52600,Ballad of a Soldier (1959),Drama
52600,Ballad of a Soldier (1959),Romance
52600,Ballad of a Soldier (1959),War
71216,Big Bad Mama (1974),Action
71216,Big Bad Mama (1974),Comedy
71216,Big Bad Mama (1974),Crime
92652,Big Bad Mama II (1987),Action
92652,Big Bad Mama II (1987),Comedy
92652,Big Bad Mama II (1987),Crime
78916,Beyond the Darkness (1979),Horror
45591,Calamity Jane (1953),Comedy
45591,Calamity Jane (1953),Musical
45591,Calamity Jane (1953),Romance
50634,The Cranes Are Flying (1957),Drama
50634,The Cranes Are Flying (1957),Romance
50634,The Cranes Are Flying (1957),War
58007,Devil Doll (1964),Horror
38589,The Harvey Girls (1946),Comedy
38589,The Harvey Girls (1946),Musical
38589,The Harvey Girls (1946),Western
79429,The Lady in Red (1979),Action
79429,The Lady in Red (1979),Drama
79429,The Lady in Red (1979),Romance
276751,About a Boy (2002),Comedy
276751,About a Boy (2002),Drama
276751,About a Boy (2002),Romance
121765,Star Wars: Episode II - Attack of the Clones (2002),Action
121765,Star Wars: Episode II - Attack of the Clones (2002),Adventure
121765,Star Wars: Episode II - Attack of the Clones (2002),Fantasy
247199,The Believer (2001),Drama
278500,The Importance of Being Earnest (2002),Comedy
278500,The Importance of Being Earnest (2002),Drama
278500,The Importance of Being Earnest (2002),Romance
62790,The Charge of the Light Brigade (1968),Drama
62790,The Charge of the Light Brigade (1968),History
62790,The Charge of the Light Brigade (1968),War
77523,Every Which Way But Loose (1978),Action
77523,Every Which Way But Loose (1978),Comedy
52905,The Hound of the Baskervilles (1959),Horror
52905,The Hound of the Baskervilles (1959),Mystery
51758,I Want to Live! (1958),Biography
51758,I Want to Live! (1958),Crime
51758,I Want to Live! (1958),Drama
77838,The Last Waltz (1978),Documentary
77838,The Last Waltz (1978),Music
50858,The Pride and the Passion (1957),Action
50858,The Pride and the Passion (1957),Adventure
50858,The Pride and the Passion (1957),Drama
278435,Enough (2002),Crime
278435,Enough (2002),Drama
278435,Enough (2002),Thriller
278504,Insomnia (2002),Drama
278504,Insomnia (2002),Mystery
278504,Insomnia (2002),Thriller
166813,Spirit: Stallion of the Cimarron (2002),Animation
166813,Spirit: Stallion of the Cimarron (2002),Adventure
166813,Spirit: Stallion of the Cimarron (2002),Family
254199,CQ (2001),Drama
254199,CQ (2001),Comedy
254199,CQ (2001),Sci-Fi
268690,Thirteen Conversations About One Thing (2001),Drama
49038,Bus Stop (1956),Comedy
49038,Bus Stop (1956),Drama
49038,Bus Stop (1956),Romance
51496,Cowboy (1958),Western
44557,Don't Bother to Knock (1952),Drama
44557,Don't Bother to Knock (1952),Film-Noir
44557,Don't Bother to Knock (1952),Mystery
71532,The Gambler (1974),Crime
71532,The Gambler (1974),Drama
54022,Let's Make Love (1960),Comedy
54022,Let's Make Love (1960),Musical
54022,Let's Make Love (1960),Romance
44916,Monkey Business (1952),Comedy
56406,Requiem for a Heavyweight (1962),Drama
56406,Requiem for a Heavyweight (1962),Sport
47422,River of No Return (1954),Adventure
47422,River of No Return (1954),Romance
47422,River of No Return (1954),Western
164184,The Sum of All Fears (2002),Action
164184,The Sum of All Fears (2002),Drama
164184,The Sum of All Fears (2002),Thriller
279493,Undercover Brother (2002),Action
279493,Undercover Brother (2002),Comedy
295480,Nijinsky: The Diaries of Vaslav Nijinsky (2001),Biography
295480,Nijinsky: The Diaries of Vaslav Nijinsky (2001),Music
277322,The Sleepy Time Gal (2001),Drama
90570,84 Charing Cross Road (1987),Biography
90570,84 Charing Cross Road (1987),Drama
90570,84 Charing Cross Road (1987),Romance
37627,Dakota (1945),Western
45679,The Desert Rats (1953),Action
45679,The Desert Rats (1953),Adventure
45679,The Desert Rats (1953),Drama
211286,La bíéche (1999),Comedy
211286,La bíéche (1999),Drama
158033,Nora (2000),Biography
158033,Nora (2000),Drama
105219,Rapid Fire (1992),Action
105219,Rapid Fire (1992),Crime
105219,Rapid Fire (1992),Drama
67756,Silent Running (1972),Drama
67756,Silent Running (1972),Sci-Fi
57541,Summer Holiday (1963),Comedy
57541,Summer Holiday (1963),Musical
80097,The Villain (1979),Comedy
80097,The Villain (1979),Western
79788,Zombie Holocaust (1980),Horror
280486,Bad Company (2002),Action
280486,Bad Company (2002),Adventure
280486,Bad Company (2002),Comedy
279778,Divine Secrets of the Ya-Ya Sisterhood (2002),Drama
298798,Cherish (2002),Comedy
298798,Cherish (2002),Drama
298798,Cherish (2002),Thriller
285441,Atanarjuat: The Fast Runner (2001),Drama
258463,The Bourne Identity (2002),Action
258463,The Bourne Identity (2002),Mystery
258463,The Bourne Identity (2002),Thriller
267913,Scooby-Doo (2002),Adventure
267913,Scooby-Doo (2002),Comedy
267913,Scooby-Doo (2002),Family
245562,Windtalkers (2002),Action
245562,Windtalkers (2002),Drama
245562,Windtalkers (2002),War
238924,The Dangerous Lives of Altar Boys (2002),Comedy
238924,The Dangerous Lives of Altar Boys (2002),Drama
282768,The Emperor's New Clothes (2001),Comedy
282768,The Emperor's New Clothes (2001),Drama
282768,The Emperor's New Clothes (2001),Romance
210065,Gangster No. 1 (2000),Crime
210065,Gangster No. 1 (2000),Drama
210065,Gangster No. 1 (2000),Thriller
242508,Harvard Man (2001),Comedy
242508,Harvard Man (2001),Crime
242508,Harvard Man (2001),Drama
244479,Dark Blue World (2001),War
244479,Dark Blue World (2001),Drama
244479,Dark Blue World (2001),Action
68245,Bad Company (1972),Drama
68245,Bad Company (1972),Western
82146,Caveman (1981),Comedy
82146,Caveman (1981),Romance
82146,Caveman (1981),Sci-Fi
87042,Cheech & Chong's The Corsican Brothers (1984),Comedy
62626,5 Card Stud (1968),Mystery
62626,5 Card Stud (1968),Romance
62626,5 Card Stud (1968),Western
108504,Voor een verloren soldaat (1992),Drama
108504,Voor een verloren soldaat (1992),Romance
108504,Voor een verloren soldaat (1992),War
77621,Goin' South (1978),Comedy
77621,Goin' South (1978),Crime
77621,Goin' South (1978),Romance
95296,Hero and the Terror (1988),Action
95296,Hero and the Terror (1988),Crime
95296,Hero and the Terror (1988),Drama
90021,Silver Bullet (1985),Horror
40823,"Sorry, Wrong Number (1948)",Drama
40823,"Sorry, Wrong Number (1948)",Film-Noir
40823,"Sorry, Wrong Number (1948)",Mystery
61770,Hombre (1967),Western
51739,The Horse's Mouth (1958),Comedy
91472,The Manhattan Project (1986),Sci-Fi
91472,The Manhattan Project (1986),Thriller
100135,Men at Work (1990),Action
100135,Men at Work (1990),Comedy
100135,Men at Work (1990),Crime
83015,S.O.B. (1981),Comedy
83015,S.O.B. (1981),Drama
41866,She Wore a Yellow Ribbon (1949),Western
105631,Traces of Red (1992),Crime
105631,Traces of Red (1992),Drama
105631,Traces of Red (1992),Mystery
103184,V.I. Warshawski (1991),Action
103184,V.I. Warshawski (1991),Comedy
103184,V.I. Warshawski (1991),Crime
247444,Juwanna Mann (2002),Comedy
247444,Juwanna Mann (2002),Drama
247444,Juwanna Mann (2002),Romance
275847,Lilo & Stitch (2002),Animation
275847,Lilo & Stitch (2002),Adventure
275847,Lilo & Stitch (2002),Comedy
181689,Minority Report (2002),Action
181689,Minority Report (2002),Mystery
181689,Minority Report (2002),Sci-Fi
252444,Rabbit-Proof Fence (2002),Adventure
252444,Rabbit-Proof Fence (2002),Biography
252444,Rabbit-Proof Fence (2002),Drama
286179,Sunshine State (2002),Drama
286179,Sunshine State (2002),Romance
314166,Hey Arnold! The Movie (2002),Animation
314166,Hey Arnold! The Movie (2002),Adventure
314166,Hey Arnold! The Movie (2002),Comedy
280590,Mr. Deeds (2002),Comedy
280590,Mr. Deeds (2002),Romance
258273,Lovely & Amazing (2001),Comedy
258273,Lovely & Amazing (2001),Drama
258273,Lovely & Amazing (2001),Romance
265591,Pumpkin (2002),Comedy
265591,Pumpkin (2002),Drama
265591,Pumpkin (2002),Romance
107438,Look Who's Talking Now (1993),Comedy
107438,Look Who's Talking Now (1993),Family
107438,Look Who's Talking Now (1993),Romance
107443,Lost in Yonkers (1993),Comedy
107443,Lost in Yonkers (1993),Drama
104897,Mo' Money (1992),Action
104897,Mo' Money (1992),Comedy
104897,Mo' Money (1992),Crime
102573,The Object of Beauty (1991),Comedy
102573,The Object of Beauty (1991),Crime
102573,The Object of Beauty (1991),Drama
111653,Wagons East (1994),Adventure
111653,Wagons East (1994),Comedy
111653,Wagons East (1994),Western
105885,Zebrahead (1992),Drama
105885,Zebrahead (1992),Romance
308506,Like Mike (2002),Comedy
308506,Like Mike (2002),Family
308506,Like Mike (2002),Fantasy
120912,Men in Black II (2002),Action
120912,Men in Black II (2002),Adventure
120912,Men in Black II (2002),Comedy
289408,The Powerpuff Girls Movie (2002),Animation
289408,The Powerpuff Girls Movie (2002),Action
289408,The Powerpuff Girls Movie (2002),Adventure
263725,Me Without You (2001),Drama
305396,The Crocodile Hunter: Collision Course (2002),Action
305396,The Crocodile Hunter: Collision Course (2002),Adventure
305396,The Crocodile Hunter: Collision Course (2002),Comedy
253556,Reign of Fire (2002),Action
253556,Reign of Fire (2002),Adventure
253556,Reign of Fire (2002),Fantasy
257044,Road to Perdition (2002),Crime
257044,Road to Perdition (2002),Drama
257044,Road to Perdition (2002),Thriller
297721,All About Lily Chou-Chou (2001),Crime
297721,All About Lily Chou-Chou (2001),Drama
297721,All About Lily Chou-Chou (2001),Music
269499,My Wife Is an Actress (2001),Comedy
269499,My Wife Is an Actress (2001),Drama
269499,My Wife Is an Actress (2001),Romance
244094,Never Again (2001),Comedy
244094,Never Again (2001),Romance
50084,20 Million Miles to Earth (1957),Fantasy
50084,20 Million Miles to Earth (1957),Horror
50084,20 Million Miles to Earth (1957),Sci-Fi
76100,Grand Theft Auto (1977),Action
76100,Grand Theft Auto (1977),Comedy
76100,Grand Theft Auto (1977),Crime
44744,The Importance of Being Earnest (1952),Comedy
44744,The Importance of Being Earnest (1952),Drama
89798,Perfect (1985),Drama
89798,Perfect (1985),Romance
68156,1776 (1972),Drama
68156,1776 (1972),Family
68156,1776 (1972),History
72976,Fox and His Friends (1975),Drama
72976,Fox and His Friends (1975),Romance
68837,The Legend of Boggy Creek (1972),Drama
68837,The Legend of Boggy Creek (1972),Horror
68837,The Legend of Boggy Creek (1972),Mystery
65234,Z (1969),Crime
65234,Z (1969),Drama
65234,Z (1969),History
220506,Halloween: Resurrection (2002),Comedy
220506,Halloween: Resurrection (2002),Horror
220506,Halloween: Resurrection (2002),Thriller
254455,Sex and Lucia (2001),Drama
254455,Sex and Lucia (2001),Romance
271367,Eight Legged Freaks (2002),Action
271367,Eight Legged Freaks (2002),Comedy
271367,Eight Legged Freaks (2002),Horror
267626,K-19: The Widowmaker (2002),Drama
267626,K-19: The Widowmaker (2002),History
267626,K-19: The Widowmaker (2002),Thriller
243585,Stuart Little 2 (2002),Animation
243585,Stuart Little 2 (2002),Adventure
243585,Stuart Little 2 (2002),Comedy
295178,Austin Powers in Goldmember (2002),Action
295178,Austin Powers in Goldmember (2002),Comedy
295178,Austin Powers in Goldmember (2002),Crime
276033,The Country Bears (2002),Comedy
276033,The Country Bears (2002),Family
276033,The Country Bears (2002),Music
303353,The Kid Stays in the Picture (2002),Documentary
303353,The Kid Stays in the Picture (2002),Biography
303243,Happy Times (2000),Comedy
303243,Happy Times (2000),Drama
303243,Happy Times (2000),Romance
271219,Tadpole (2000),Comedy
271219,Tadpole (2000),Drama
271219,Tadpole (2000),Romance
246500,Who Is Cletis Tout? (2001),Comedy
246500,Who Is Cletis Tout? (2001),Crime
74608,Harry and Walter Go to New York (1976),Crime
74608,Harry and Walter Go to New York (1976),Comedy
67227,Hí_ndler der vier Jahreszeiten (1972),Drama
79641,Nosferatu the Vampyre (1979),Horror
74205,The Big Bus (1976),Comedy
74205,The Big Bus (1976),Action
49170,The Eddy Duchin Story (1956),Biography
49170,The Eddy Duchin Story (1956),Drama
49170,The Eddy Duchin Story (1956),Music
61653,Fathom (1967),Adventure
61653,Fathom (1967),Comedy
61810,In Like Flint (1967),Action
61810,In Like Flint (1967),Adventure
61810,In Like Flint (1967),Comedy
40866,La Terra Trema (1948),Drama
60708,Modesty Blaise (1966),Comedy
35160,Ossessione (1943),Crime
35160,Ossessione (1943),Drama
35160,Ossessione (1943),Romance
59557,Our Man Flint (1966),Action
59557,Our Man Flint (1966),Adventure
59557,Our Man Flint (1966),Comedy
58888,Red Beard (1965),Drama
75147,Robin and Marian (1976),Adventure
75147,Robin and Marian (1976),Drama
75147,Robin and Marian (1976),Romance
88286,Top Secret! (1984),Comedy
88286,Top Secret! (1984),Music
295427,The Master of Disguise (2002),Adventure
295427,The Master of Disguise (2002),Comedy
295427,The Master of Disguise (2002),Family
286106,Signs (2002),Drama
286106,Signs (2002),Mystery
286106,Signs (2002),Sci-Fi
265930,L'ultimo bacio (2001),Comedy
265930,L'ultimo bacio (2001),Drama
265930,L'ultimo bacio (2001),Romance
287717,Spy Kids 2: Island of Lost Dreams (2002),Action
287717,Spy Kids 2: Island of Lost Dreams (2002),Adventure
287717,Spy Kids 2: Island of Lost Dreams (2002),Comedy
279113,The Good Girl (2002),Drama
279113,The Good Girl (2002),Romance
309377,Blood Work (2002),Action
309377,Blood Work (2002),Crime
309377,Blood Work (2002),Drama
295701,xXx (2002),Action
295701,xXx (2002),Adventure
295701,xXx (2002),Thriller
274309,24 Hour Party People (2002),Biography
274309,24 Hour Party People (2002),Comedy
274309,24 Hour Party People (2002),Drama
303356,Biggie and Tupac (2002),Documentary
303356,Biggie and Tupac (2002),Biography
303356,Biggie and Tupac (2002),Crime
283288,The Chí¢teau (2001),Comedy
283288,The Chí¢teau (2001),Drama
283288,The Chí¢teau (2001),Romance
285869,Pandora's Box (2002),Romance
285869,Pandora's Box (2002),Thriller
290823,Raye makhfi (2001),Comedy
327036,Martin Lawrence Live: Runteldat (2002),Documentary
327036,Martin Lawrence Live: Runteldat (2002),Biography
327036,Martin Lawrence Live: Runteldat (2002),Comedy
292066,Lan Yu (2001),Drama
292066,Lan Yu (2001),Romance
120263,Sí«nger frí«n andra ví«ningen (2000),Comedy
120263,Sí«nger frí«n andra ví«ningen (2000),Drama
274117,Read My Lips (2001),Crime
274117,Read My Lips (2001),Drama
274117,Read My Lips (2001),Romance
232083,Merci pour le Chocolat (2000),Crime
232083,Merci pour le Chocolat (2000),Drama
232083,Merci pour le Chocolat (2000),Mystery
82054,Beau Pere (1981),Comedy
82054,Beau Pere (1981),Drama
65537,Change of Habit (1969),Crime
65537,Change of Habit (1969),Drama
65537,Change of Habit (1969),Music
217119,A Matter of Taste (2000),Crime
217119,A Matter of Taste (2000),Thriller
217119,A Matter of Taste (2000),Drama
93780,The Principal (1987),Action
93780,The Principal (1987),Crime
93780,The Principal (1987),Drama
73631,Rollerball (1975),Action
73631,Rollerball (1975),Sci-Fi
73631,Rollerball (1975),Sport
180052,The Adventures of Pluto Nash (2002),Comedy
180052,The Adventures of Pluto Nash (2002),Action
180052,The Adventures of Pluto Nash (2002),Sci-Fi
300532,Blue Crush (2002),Drama
300532,Blue Crush (2002),Romance
300532,Blue Crush (2002),Sport
246772,Mostly Martha (2001),Comedy
246772,Mostly Martha (2001),Romance
246772,Mostly Martha (2001),Drama
255589,Seom (2000),Drama
255589,Seom (2000),Thriller
256276,Possession (2002),Drama
256276,Possession (2002),Mystery
256276,Possession (2002),Romance
265459,One Hour Photo (2002),Drama
265459,One Hour Photo (2002),Thriller
261289,Serving Sara (2002),Comedy
261289,Serving Sara (2002),Romance
258153,S1m0ne (2002),Comedy
258153,S1m0ne (2002),Drama
